"trial","sweep","log10n","n","snr","design","term","degree","is_truth","vif"
2,"n",3.8,6310,49,"full","x1^3 x2",4,FALSE,208.778568638399
2,"n",3.8,6310,49,"full","x1^2 x2^2",4,FALSE,124.444309651033
2,"n",3.8,6310,49,"full","x1 x2^3",4,FALSE,204.862741673299
2,"n",3.8,6310,49,"full","x2^4",4,FALSE,697.019766436422
2,"n",3.8,6310,49,"full","x1^3 x3",4,TRUE,2099.44922502901
2,"n",3.8,6310,49,"full","x1^2 x2 x3",4,FALSE,1005.71952408681
2,"n",3.8,6310,49,"full","x1 x2^2 x3",4,FALSE,998.357123909065
2,"n",3.8,6310,49,"full","x2^3 x3",4,FALSE,2963.02331620206
2,"n",3.8,6310,49,"full","x1^2 x3^2",4,FALSE,7577.20126209261
2,"n",3.8,6310,49,"full","x1 x2 x3^2",4,FALSE,4899.90978270309
2,"n",3.8,6310,49,"full","x2^2 x3^2",4,FALSE,7652.46671384161
2,"n",3.8,6310,49,"full","x1 x3^3",4,FALSE,76178.1047049758
2,"n",3.8,6310,49,"full","x2 x3^3",4,FALSE,58311.3466200661
2,"n",3.8,6310,49,"full","x3^4",4,FALSE,295927.554894115
2,"n",3.8,6310,49,"full","x1^5",5,FALSE,1159.06053273735
2,"n",3.8,6310,49,"full","x1^4 x2",5,FALSE,320.472502781301
2,"n",3.8,6310,49,"full","x1^3 x2^2",5,FALSE,177.564107054858
2,"n",3.8,6310,49,"full","x1^2 x2^3",5,FALSE,165.697055010376
2,"n",3.8,6310,49,"full","x1 x2^4",5,FALSE,287.391988077763
2,"n",3.8,6310,49,"full","x2^5",5,FALSE,915.681258867648
2,"n",3.8,6310,49,"full","x1^4 x3",5,FALSE,628.645803111618
2,"n",3.8,6310,49,"full","x1^3 x2 x3",5,FALSE,195.36506435841
2,"n",3.8,6310,49,"full","x1^2 x2^2 x3",5,FALSE,153.681062713233
2,"n",3.8,6310,49,"full","x1 x2^3 x3",5,FALSE,214.609431579483
2,"n",3.8,6310,49,"full","x2^4 x3",5,FALSE,778.230278113474
2,"n",3.8,6310,49,"full","x1^3 x3^2",5,FALSE,1244.82613585562
2,"n",3.8,6310,49,"full","x1^2 x2 x3^2",5,FALSE,573.266252441364
2,"n",3.8,6310,49,"full","x1 x2^2 x3^2",5,FALSE,693.762159889334
2,"n",3.8,6310,49,"full","x2^3 x3^2",5,FALSE,2056.98712366806
2,"n",3.8,6310,49,"full","x1^2 x3^3",5,FALSE,3632.47911650004
2,"n",3.8,6310,49,"full","x1 x2 x3^3",5,FALSE,2150.83609517598
2,"n",3.8,6310,49,"full","x2^2 x3^3",5,FALSE,3530.08984926891
2,"n",3.8,6310,49,"full","x1 x3^4",5,FALSE,22687.1816238632
2,"n",3.8,6310,49,"full","x2 x3^4",5,FALSE,16017.9815630716
2,"n",3.8,6310,49,"full","x3^5",5,FALSE,59758.5881388942
2,"n",3.8,6310,49,"trimmed","x1",1,FALSE,202.877797473752
2,"n",3.8,6310,49,"trimmed","x2",1,FALSE,166.145918933778
2,"n",3.8,6310,49,"trimmed","x3",1,TRUE,484.107032263229
2,"n",3.8,6310,49,"trimmed","x1^2",2,TRUE,309.106043717608
2,"n",3.8,6310,49,"trimmed","x1 x2",2,FALSE,247.875505043175
2,"n",3.8,6310,49,"trimmed","x2^2",2,TRUE,350.684249486593
2,"n",3.8,6310,49,"trimmed","x1 x3",2,FALSE,922.999317879623
2,"n",3.8,6310,49,"trimmed","x2 x3",2,FALSE,1029.90617352787
2,"n",3.8,6310,49,"trimmed","x3^2",2,FALSE,11547.5382524087
2,"n",3.8,6310,49,"trimmed","x1^3",3,FALSE,1408.98291731624
2,"n",3.8,6310,49,"trimmed","x1^2 x2",3,FALSE,426.714464486455
2,"n",3.8,6310,49,"trimmed","x1 x2^2",3,FALSE,411.249145744875
2,"n",3.8,6310,49,"trimmed","x2^3",3,FALSE,836.784097240683
2,"n",3.8,6310,49,"trimmed","x1^2 x3",3,TRUE,992.691369904597
2,"n",3.8,6310,49,"trimmed","x1 x2 x3",3,FALSE,669.99900814272
2,"n",3.8,6310,49,"trimmed","x2^2 x3",3,TRUE,838.214481240258
2,"n",3.8,6310,49,"trimmed","x1 x3^2",3,FALSE,18095.694365611
2,"n",3.8,6310,49,"trimmed","x2 x3^2",3,FALSE,16385.3338209765
2,"n",3.8,6310,49,"trimmed","x3^3",3,TRUE,156356.509636378
2,"n",3.8,6310,49,"trimmed","x1^4",4,FALSE,538.764933578843
2,"n",3.8,6310,49,"trimmed","x1^3 x2",4,FALSE,208.778568638399
2,"n",3.8,6310,49,"trimmed","x1^2 x2^2",4,FALSE,124.444309651033
2,"n",3.8,6310,49,"trimmed","x1 x2^3",4,FALSE,204.862741673299
2,"n",3.8,6310,49,"trimmed","x2^4",4,FALSE,697.019766436422
2,"n",3.8,6310,49,"trimmed","x1^3 x3",4,TRUE,2099.44922502901
2,"n",3.8,6310,49,"trimmed","x1^2 x2 x3",4,FALSE,1005.71952408681
2,"n",3.8,6310,49,"trimmed","x1 x2^2 x3",4,FALSE,998.357123909065
2,"n",3.8,6310,49,"trimmed","x2^3 x3",4,FALSE,2963.02331620206
2,"n",3.8,6310,49,"trimmed","x1^2 x3^2",4,FALSE,7577.20126209261
2,"n",3.8,6310,49,"trimmed","x1 x2 x3^2",4,FALSE,4899.90978270309
2,"n",3.8,6310,49,"trimmed","x2^2 x3^2",4,FALSE,7652.46671384161
2,"n",3.8,6310,49,"trimmed","x1 x3^3",4,FALSE,76178.1047049758
2,"n",3.8,6310,49,"trimmed","x2 x3^3",4,FALSE,58311.3466200661
2,"n",3.8,6310,49,"trimmed","x3^4",4,FALSE,295927.554894115
2,"n",3.8,6310,49,"trimmed","x1^5",5,FALSE,1159.06053273735
2,"n",3.8,6310,49,"trimmed","x1^4 x2",5,FALSE,320.472502781301
2,"n",3.8,6310,49,"trimmed","x1^3 x2^2",5,FALSE,177.564107054858
2,"n",3.8,6310,49,"trimmed","x1^2 x2^3",5,FALSE,165.697055010376
2,"n",3.8,6310,49,"trimmed","x1 x2^4",5,FALSE,287.391988077763
2,"n",3.8,6310,49,"trimmed","x2^5",5,FALSE,915.681258867648
2,"n",3.8,6310,49,"trimmed","x1^4 x3",5,FALSE,628.645803111618
2,"n",3.8,6310,49,"trimmed","x1^3 x2 x3",5,FALSE,195.36506435841
2,"n",3.8,6310,49,"trimmed","x1^2 x2^2 x3",5,FALSE,153.681062713233
2,"n",3.8,6310,49,"trimmed","x1 x2^3 x3",5,FALSE,214.609431579483
2,"n",3.8,6310,49,"trimmed","x2^4 x3",5,FALSE,778.230278113474
2,"n",3.8,6310,49,"trimmed","x1^3 x3^2",5,FALSE,1244.82613585562
2,"n",3.8,6310,49,"trimmed","x1^2 x2 x3^2",5,FALSE,573.266252441364
2,"n",3.8,6310,49,"trimmed","x1 x2^2 x3^2",5,FALSE,693.762159889334
2,"n",3.8,6310,49,"trimmed","x2^3 x3^2",5,FALSE,2056.98712366806
2,"n",3.8,6310,49,"trimmed","x1^2 x3^3",5,FALSE,3632.47911650004
2,"n",3.8,6310,49,"trimmed","x1 x2 x3^3",5,FALSE,2150.83609517598
2,"n",3.8,6310,49,"trimmed","x2^2 x3^3",5,FALSE,3530.08984926891
2,"n",3.8,6310,49,"trimmed","x1 x3^4",5,FALSE,22687.1816238632
2,"n",3.8,6310,49,"trimmed","x2 x3^4",5,FALSE,16017.9815630716
2,"n",3.8,6310,49,"trimmed","x3^5",5,FALSE,59758.5881388942
2,"n",3.8,6310,49,"truth","x3",1,TRUE,8.70606519827919
2,"n",3.8,6310,49,"truth","x1^2",2,TRUE,3.76070993201645
2,"n",3.8,6310,49,"truth","x2^2",2,TRUE,2.51869195917731
2,"n",3.8,6310,49,"truth","x1^2 x3",3,TRUE,4.3576996733064
2,"n",3.8,6310,49,"truth","x2^2 x3",3,TRUE,3.13084918040546
2,"n",3.8,6310,49,"truth","x1^3 x3",4,TRUE,1.90079309882184
2,"n",3.8,6310,49,"truth","x3^3",3,TRUE,7.32906179318534
2,"n",3.8,6310,49,"selected","x1",1,FALSE,56.3137682486491
2,"n",3.8,6310,49,"selected","x3",1,TRUE,190.717691749576
2,"n",3.8,6310,49,"selected","x1^2",2,TRUE,20.7471709555985
2,"n",3.8,6310,49,"selected","x1 x2",2,FALSE,9.24877981390515
2,"n",3.8,6310,49,"selected","x2^2",2,TRUE,127.560887616428
2,"n",3.8,6310,49,"selected","x1 x3",2,FALSE,292.004639765149
2,"n",3.8,6310,49,"selected","x2 x3",2,FALSE,211.377993257313
2,"n",3.8,6310,49,"selected","x3^2",2,FALSE,2577.74640310705
2,"n",3.8,6310,49,"selected","x1^3",3,FALSE,485.597309028934
2,"n",3.8,6310,49,"selected","x1^2 x2",3,FALSE,209.022511238596
2,"n",3.8,6310,49,"selected","x1 x2^2",3,FALSE,24.0873349715225
2,"n",3.8,6310,49,"selected","x1^2 x3",3,TRUE,556.175757053495
2,"n",3.8,6310,49,"selected","x1 x2 x3",3,FALSE,329.000004309382
2,"n",3.8,6310,49,"selected","x2^2 x3",3,TRUE,436.153119694178
2,"n",3.8,6310,49,"selected","x1 x3^2",3,FALSE,624.783255547014
2,"n",3.8,6310,49,"selected","x2 x3^2",3,FALSE,218.773405708716
2,"n",3.8,6310,49,"selected","x3^3",3,TRUE,11091.0233304141
2,"n",3.8,6310,49,"selected","x1^2 x2^2",4,FALSE,33.2957401672904
2,"n",3.8,6310,49,"selected","x2^4",4,FALSE,218.181538237835
2,"n",3.8,6310,49,"selected","x1^2 x2 x3",4,FALSE,626.928002836374
2,"n",3.8,6310,49,"selected","x1 x2^2 x3",4,FALSE,32.6146507649904
2,"n",3.8,6310,49,"selected","x1^2 x3^2",4,FALSE,2965.155631982
2,"n",3.8,6310,49,"selected","x1 x2 x3^2",4,FALSE,137.772971529442
2,"n",3.8,6310,49,"selected","x3^4",4,FALSE,3932.30211009427
2,"n",3.8,6310,49,"selected","x1^5",5,FALSE,326.572880201917
2,"n",3.8,6310,49,"selected","x1^4 x2",5,FALSE,205.164059208145
2,"n",3.8,6310,49,"selected","x1^3 x2^2",5,FALSE,22.5561370763509
2,"n",3.8,6310,49,"selected","x1^2 x2^3",5,FALSE,83.3437893034808
2,"n",3.8,6310,49,"selected","x2^5",5,FALSE,19.101233105482
2,"n",3.8,6310,49,"selected","x1^4 x3",5,FALSE,206.49401934851
2,"n",3.8,6310,49,"selected","x1^3 x2 x3",5,FALSE,34.7986546299292
2,"n",3.8,6310,49,"selected","x1^2 x2^2 x3",5,FALSE,60.3380710352261
2,"n",3.8,6310,49,"selected","x1 x2^3 x3",5,FALSE,39.2055935313741
2,"n",3.8,6310,49,"selected","x2^4 x3",5,FALSE,249.056798352183
2,"n",3.8,6310,49,"selected","x1^2 x2 x3^2",5,FALSE,383.093698061281
2,"n",3.8,6310,49,"selected","x2^3 x3^2",5,FALSE,54.9778615981966
2,"n",3.8,6310,49,"selected","x1^2 x3^3",5,FALSE,1610.6472886327
2,"n",3.8,6310,49,"selected","x2^2 x3^3",5,FALSE,155.764932328286
2,"n",3.8,6310,49,"selected","x1 x3^4",5,FALSE,153.435467413795
3,"n",3.8,6310,49,"full","x1",1,FALSE,143.590482875256
3,"n",3.8,6310,49,"full","x2",1,FALSE,90.575616530321
3,"n",3.8,6310,49,"full","x3",1,TRUE,369.388240924024
3,"n",3.8,6310,49,"full","x1^2",2,TRUE,253.358177960941
3,"n",3.8,6310,49,"full","x1 x2",2,FALSE,175.826683068242
3,"n",3.8,6310,49,"full","x2^2",2,TRUE,431.03142272729
3,"n",3.8,6310,49,"full","x1 x3",2,FALSE,1136.0461941996
3,"n",3.8,6310,49,"full","x2 x3",2,FALSE,1303.43616932861
3,"n",3.8,6310,49,"full","x3^2",2,FALSE,1645.51197508678
3,"n",3.8,6310,49,"full","x1^3",3,FALSE,1078.9839978879
3,"n",3.8,6310,49,"full","x1^2 x2",3,FALSE,264.217855838944
3,"n",3.8,6310,49,"full","x1 x2^2",3,FALSE,247.207684782674
3,"n",3.8,6310,49,"full","x2^3",3,FALSE,452.829996837698
3,"n",3.8,6310,49,"full","x1^2 x3",3,TRUE,748.075691773777
3,"n",3.8,6310,49,"full","x1 x2 x3",3,FALSE,645.246370849669
3,"n",3.8,6310,49,"full","x2^2 x3",3,TRUE,1207.71748996089
3,"n",3.8,6310,49,"full","x1 x3^2",3,FALSE,3438.6225996164
3,"n",3.8,6310,49,"full","x2 x3^2",3,FALSE,3281.75718362196
3,"n",3.8,6310,49,"full","x3^3",3,TRUE,27705.709517169
3,"n",3.8,6310,49,"full","x1^4",4,FALSE,579.267832192488
3,"n",3.8,6310,49,"full","x1^3 x2",4,FALSE,235.710841002935
3,"n",3.8,6310,49,"full","x1^2 x2^2",4,FALSE,206.434717455643
3,"n",3.8,6310,49,"full","x1 x2^3",4,FALSE,222.16957606113
3,"n",3.8,6310,49,"full","x2^4",4,FALSE,846.023865981657
3,"n",3.8,6310,49,"full","x1^3 x3",4,TRUE,2640.26021252685
3,"n",3.8,6310,49,"full","x1^2 x2 x3",4,FALSE,1052.14170258062
3,"n",3.8,6310,49,"full","x1 x2^2 x3",4,FALSE,821.738999852986
3,"n",3.8,6310,49,"full","x2^3 x3",4,FALSE,2187.52090534136
3,"n",3.8,6310,49,"full","x1^2 x3^2",4,FALSE,5286.00788925766
3,"n",3.8,6310,49,"full","x1 x2 x3^2",4,FALSE,3309.68268650054
3,"n",3.8,6310,49,"full","x2^2 x3^2",4,FALSE,8654.16786721343
3,"n",3.8,6310,49,"full","x1 x3^3",4,FALSE,13266.9720326293
3,"n",3.8,6310,49,"full","x2 x3^3",4,FALSE,16835.3395889562
3,"n",3.8,6310,49,"full","x3^4",4,FALSE,92573.8861298854
3,"n",3.8,6310,49,"full","x1^5",5,FALSE,789.810852360668
3,"n",3.8,6310,49,"full","x1^4 x2",5,FALSE,210.896373285768
3,"n",3.8,6310,49,"full","x1^3 x2^2",5,FALSE,157.383602454329
3,"n",3.8,6310,49,"full","x1^2 x2^3",5,FALSE,128.013028975144
3,"n",3.8,6310,49,"full","x1 x2^4",5,FALSE,185.706682725865
3,"n",3.8,6310,49,"full","x2^5",5,FALSE,482.779535057314
3,"n",3.8,6310,49,"full","x1^4 x3",5,FALSE,873.887296696096
3,"n",3.8,6310,49,"full","x1^3 x2 x3",5,FALSE,286.003012067132
3,"n",3.8,6310,49,"full","x1^2 x2^2 x3",5,FALSE,231.410117942875
3,"n",3.8,6310,49,"full","x1 x2^3 x3",5,FALSE,202.231854547171
3,"n",3.8,6310,49,"full","x2^4 x3",5,FALSE,768.981806320215
3,"n",3.8,6310,49,"full","x1^3 x3^2",5,FALSE,1141.62323925945
3,"n",3.8,6310,49,"full","x1^2 x2 x3^2",5,FALSE,564.214440037717
3,"n",3.8,6310,49,"full","x1 x2^2 x3^2",5,FALSE,551.411265083279
3,"n",3.8,6310,49,"full","x2^3 x3^2",5,FALSE,2000.3795913451
3,"n",3.8,6310,49,"full","x1^2 x3^3",5,FALSE,2346.98918916513
3,"n",3.8,6310,49,"full","x1 x2 x3^3",5,FALSE,1681.60279021341
3,"n",3.8,6310,49,"full","x2^2 x3^3",5,FALSE,4578.79140304917
3,"n",3.8,6310,49,"full","x1 x3^4",5,FALSE,4536.31055181298
3,"n",3.8,6310,49,"full","x2 x3^4",5,FALSE,5828.08135353937
3,"n",3.8,6310,49,"full","x3^5",5,FALSE,23513.8374998439
3,"n",3.8,6310,49,"trimmed","x1",1,FALSE,143.590482875256
3,"n",3.8,6310,49,"trimmed","x2",1,FALSE,90.575616530321
3,"n",3.8,6310,49,"trimmed","x3",1,TRUE,369.388240924024
3,"n",3.8,6310,49,"trimmed","x1^2",2,TRUE,253.358177960941
3,"n",3.8,6310,49,"trimmed","x1 x2",2,FALSE,175.826683068242
3,"n",3.8,6310,49,"trimmed","x2^2",2,TRUE,431.03142272729
3,"n",3.8,6310,49,"trimmed","x1 x3",2,FALSE,1136.0461941996
3,"n",3.8,6310,49,"trimmed","x2 x3",2,FALSE,1303.43616932861
3,"n",3.8,6310,49,"trimmed","x3^2",2,FALSE,1645.51197508678
3,"n",3.8,6310,49,"trimmed","x1^3",3,FALSE,1078.9839978879
3,"n",3.8,6310,49,"trimmed","x1^2 x2",3,FALSE,264.217855838944
3,"n",3.8,6310,49,"trimmed","x1 x2^2",3,FALSE,247.207684782674
3,"n",3.8,6310,49,"trimmed","x2^3",3,FALSE,452.829996837698
3,"n",3.8,6310,49,"trimmed","x1^2 x3",3,TRUE,748.075691773777
3,"n",3.8,6310,49,"trimmed","x1 x2 x3",3,FALSE,645.246370849669
3,"n",3.8,6310,49,"trimmed","x2^2 x3",3,TRUE,1207.71748996089
3,"n",3.8,6310,49,"trimmed","x1 x3^2",3,FALSE,3438.6225996164
3,"n",3.8,6310,49,"trimmed","x2 x3^2",3,FALSE,3281.75718362196
3,"n",3.8,6310,49,"trimmed","x3^3",3,TRUE,27705.709517169
3,"n",3.8,6310,49,"trimmed","x1^4",4,FALSE,579.267832192488
3,"n",3.8,6310,49,"trimmed","x1^3 x2",4,FALSE,235.710841002935
3,"n",3.8,6310,49,"trimmed","x1^2 x2^2",4,FALSE,206.434717455643
3,"n",3.8,6310,49,"trimmed","x1 x2^3",4,FALSE,222.16957606113
3,"n",3.8,6310,49,"trimmed","x2^4",4,FALSE,846.023865981657
3,"n",3.8,6310,49,"trimmed","x1^3 x3",4,TRUE,2640.26021252685
3,"n",3.8,6310,49,"trimmed","x1^2 x2 x3",4,FALSE,1052.14170258062
3,"n",3.8,6310,49,"trimmed","x1 x2^2 x3",4,FALSE,821.738999852986
3,"n",3.8,6310,49,"trimmed","x2^3 x3",4,FALSE,2187.52090534136
3,"n",3.8,6310,49,"trimmed","x1^2 x3^2",4,FALSE,5286.00788925766
3,"n",3.8,6310,49,"trimmed","x1 x2 x3^2",4,FALSE,3309.68268650054
3,"n",3.8,6310,49,"trimmed","x2^2 x3^2",4,FALSE,8654.16786721343
3,"n",3.8,6310,49,"trimmed","x1 x3^3",4,FALSE,13266.9720326293
3,"n",3.8,6310,49,"trimmed","x2 x3^3",4,FALSE,16835.3395889562
3,"n",3.8,6310,49,"trimmed","x3^4",4,FALSE,92573.8861298854
3,"n",3.8,6310,49,"trimmed","x1^5",5,FALSE,789.810852360668
3,"n",3.8,6310,49,"trimmed","x1^4 x2",5,FALSE,210.896373285768
3,"n",3.8,6310,49,"trimmed","x1^3 x2^2",5,FALSE,157.383602454329
3,"n",3.8,6310,49,"trimmed","x1^2 x2^3",5,FALSE,128.013028975144
3,"n",3.8,6310,49,"trimmed","x1 x2^4",5,FALSE,185.706682725865
3,"n",3.8,6310,49,"trimmed","x2^5",5,FALSE,482.779535057314
3,"n",3.8,6310,49,"trimmed","x1^4 x3",5,FALSE,873.887296696096
3,"n",3.8,6310,49,"trimmed","x1^3 x2 x3",5,FALSE,286.003012067132
3,"n",3.8,6310,49,"trimmed","x1^2 x2^2 x3",5,FALSE,231.410117942875
3,"n",3.8,6310,49,"trimmed","x1 x2^3 x3",5,FALSE,202.231854547171
3,"n",3.8,6310,49,"trimmed","x2^4 x3",5,FALSE,768.981806320215
3,"n",3.8,6310,49,"trimmed","x1^3 x3^2",5,FALSE,1141.62323925945
3,"n",3.8,6310,49,"trimmed","x1^2 x2 x3^2",5,FALSE,564.214440037717
3,"n",3.8,6310,49,"trimmed","x1 x2^2 x3^2",5,FALSE,551.411265083279
3,"n",3.8,6310,49,"trimmed","x2^3 x3^2",5,FALSE,2000.3795913451
3,"n",3.8,6310,49,"trimmed","x1^2 x3^3",5,FALSE,2346.98918916513
3,"n",3.8,6310,49,"trimmed","x1 x2 x3^3",5,FALSE,1681.60279021341
3,"n",3.8,6310,49,"trimmed","x2^2 x3^3",5,FALSE,4578.79140304917
3,"n",3.8,6310,49,"trimmed","x1 x3^4",5,FALSE,4536.31055181298
3,"n",3.8,6310,49,"trimmed","x2 x3^4",5,FALSE,5828.08135353937
3,"n",3.8,6310,49,"trimmed","x3^5",5,FALSE,23513.8374998439
3,"n",3.8,6310,49,"truth","x3",1,TRUE,7.81529253306772
3,"n",3.8,6310,49,"truth","x1^2",2,TRUE,3.61559094819948
3,"n",3.8,6310,49,"truth","x2^2",2,TRUE,2.40342003058998
3,"n",3.8,6310,49,"truth","x1^2 x3",3,TRUE,4.72756171912834
3,"n",3.8,6310,49,"truth","x2^2 x3",3,TRUE,2.87457911537464
3,"n",3.8,6310,49,"truth","x1^3 x3",4,TRUE,3.05135825710118
3,"n",3.8,6310,49,"truth","x3^3",3,TRUE,6.75798902685353
3,"n",3.8,6310,49,"selected","x3",1,TRUE,10.3725199964152
3,"n",3.8,6310,49,"selected","x1^2",2,TRUE,28.5501571241801
3,"n",3.8,6310,49,"selected","x2^2",2,TRUE,4.41771316265946
3,"n",3.8,6310,49,"selected","x1^2 x3",3,TRUE,65.5646060587903
3,"n",3.8,6310,49,"selected","x2^2 x3",3,TRUE,44.464178439028
3,"n",3.8,6310,49,"selected","x3^3",3,TRUE,9.07295571088813
3,"n",3.8,6310,49,"selected","x1^4",4,FALSE,54.3137479074808
3,"n",3.8,6310,49,"selected","x1^3 x3",4,TRUE,6.73585309494623
3,"n",3.8,6310,49,"selected","x1^2 x3^2",4,FALSE,36.8508114734991
3,"n",3.8,6310,49,"selected","x2^2 x3^2",4,FALSE,28.2204149852769
3,"n",3.8,6310,49,"selected","x1^2 x2^2 x3",5,FALSE,4.73446135847255
4,"n",3.8,6310,49,"full","x1",1,FALSE,203.733297803238
4,"n",3.8,6310,49,"full","x2",1,FALSE,193.189404490566
4,"n",3.8,6310,49,"full","x3",1,TRUE,544.477729564405
4,"n",3.8,6310,49,"full","x1^2",2,TRUE,365.704145348088
4,"n",3.8,6310,49,"full","x1 x2",2,FALSE,277.299573187562
4,"n",3.8,6310,49,"full","x2^2",2,TRUE,528.641163891336
4,"n",3.8,6310,49,"full","x1 x3",2,FALSE,858.177143135788
4,"n",3.8,6310,49,"full","x2 x3",2,FALSE,1207.1382744366
4,"n",3.8,6310,49,"full","x3^2",2,FALSE,12779.6551284089
4,"n",3.8,6310,49,"full","x1^3",3,FALSE,1590.94533680317
4,"n",3.8,6310,49,"full","x1^2 x2",3,FALSE,561.180587316247
4,"n",3.8,6310,49,"full","x1 x2^2",3,FALSE,651.51931230497
4,"n",3.8,6310,49,"full","x2^3",3,FALSE,1814.05946891028
4,"n",3.8,6310,49,"full","x1^2 x3",3,TRUE,2313.43043940442
4,"n",3.8,6310,49,"full","x1 x2 x3",3,FALSE,955.082170957807
4,"n",3.8,6310,49,"full","x2^2 x3",3,TRUE,1076.53881053382
4,"n",3.8,6310,49,"full","x1 x3^2",3,FALSE,19922.0976653984
4,"n",3.8,6310,49,"full","x2 x3^2",3,FALSE,14656.3530232438
4,"n",3.8,6310,49,"full","x3^3",3,TRUE,153921.435425008
4,"n",3.8,6310,49,"full","x1^4",4,FALSE,770.657353379443
4,"n",3.8,6310,49,"full","x1^3 x2",4,FALSE,285.862693454214
4,"n",3.8,6310,49,"full","x1^2 x2^2",4,FALSE,205.658151453547
4,"n",3.8,6310,49,"full","x1 x2^3",4,FALSE,284.916578352543
4,"n",3.8,6310,49,"full","x2^4",4,FALSE,1082.49709428623
4,"n",3.8,6310,49,"full","x1^3 x3",4,TRUE,4140.33649050409
4,"n",3.8,6310,49,"full","x1^2 x2 x3",4,FALSE,1754.04925955685
4,"n",3.8,6310,49,"full","x1 x2^2 x3",4,FALSE,1746.34648532369
4,"n",3.8,6310,49,"full","x2^3 x3",4,FALSE,4667.8612326286
4,"n",3.8,6310,49,"full","x1^2 x3^2",4,FALSE,9142.87854133426
4,"n",3.8,6310,49,"full","x1 x2 x3^2",4,FALSE,5541.63399502909
4,"n",3.8,6310,49,"full","x2^2 x3^2",4,FALSE,10279.9514837587
4,"n",3.8,6310,49,"full","x1 x3^3",4,FALSE,58632.3387932263
4,"n",3.8,6310,49,"full","x2 x3^3",4,FALSE,50956.6886587512
4,"n",3.8,6310,49,"full","x3^4",4,FALSE,276864.953211299
4,"n",3.8,6310,49,"full","x1^5",5,FALSE,1938.97198523272
4,"n",3.8,6310,49,"full","x1^4 x2",5,FALSE,515.69035412528
4,"n",3.8,6310,49,"full","x1^3 x2^2",5,FALSE,425.556651584845
4,"n",3.8,6310,49,"full","x1^2 x2^3",5,FALSE,426.165625016143
4,"n",3.8,6310,49,"full","x1 x2^4",5,FALSE,558.568634659535
4,"n",3.8,6310,49,"full","x2^5",5,FALSE,2327.3359674503
4,"n",3.8,6310,49,"full","x1^4 x3",5,FALSE,658.839863023473
4,"n",3.8,6310,49,"full","x1^3 x2 x3",5,FALSE,266.693449556142
4,"n",3.8,6310,49,"full","x1^2 x2^2 x3",5,FALSE,219.919882603387
4,"n",3.8,6310,49,"full","x1 x2^3 x3",5,FALSE,269.733738268757
4,"n",3.8,6310,49,"full","x2^4 x3",5,FALSE,1093.21975764039
4,"n",3.8,6310,49,"full","x1^3 x3^2",5,FALSE,2058.65979795279
4,"n",3.8,6310,49,"full","x1^2 x2 x3^2",5,FALSE,1077.95934621699
4,"n",3.8,6310,49,"full","x1 x2^2 x3^2",5,FALSE,1214.18838456483
4,"n",3.8,6310,49,"full","x2^3 x3^2",5,FALSE,3673.56172961263
4,"n",3.8,6310,49,"full","x1^2 x3^3",5,FALSE,3101.01825721025
4,"n",3.8,6310,49,"full","x1 x2 x3^3",5,FALSE,2126.08107361399
4,"n",3.8,6310,49,"full","x2^2 x3^3",5,FALSE,4947.39676827513
4,"n",3.8,6310,49,"full","x1 x3^4",5,FALSE,14735.004254513
4,"n",3.8,6310,49,"full","x2 x3^4",5,FALSE,14000.7958233983
4,"n",3.8,6310,49,"full","x3^5",5,FALSE,54123.813815755
4,"n",3.8,6310,49,"trimmed","x1",1,FALSE,203.733297803238
4,"n",3.8,6310,49,"trimmed","x2",1,FALSE,193.189404490566
4,"n",3.8,6310,49,"trimmed","x3",1,TRUE,544.477729564405
4,"n",3.8,6310,49,"trimmed","x1^2",2,TRUE,365.704145348088
4,"n",3.8,6310,49,"trimmed","x1 x2",2,FALSE,277.299573187562
4,"n",3.8,6310,49,"trimmed","x2^2",2,TRUE,528.641163891336
4,"n",3.8,6310,49,"trimmed","x1 x3",2,FALSE,858.177143135788
4,"n",3.8,6310,49,"trimmed","x2 x3",2,FALSE,1207.1382744366
4,"n",3.8,6310,49,"trimmed","x3^2",2,FALSE,12779.6551284089
4,"n",3.8,6310,49,"trimmed","x1^3",3,FALSE,1590.94533680317
4,"n",3.8,6310,49,"trimmed","x1^2 x2",3,FALSE,561.180587316247
4,"n",3.8,6310,49,"trimmed","x1 x2^2",3,FALSE,651.51931230497
4,"n",3.8,6310,49,"trimmed","x2^3",3,FALSE,1814.05946891028
4,"n",3.8,6310,49,"trimmed","x1^2 x3",3,TRUE,2313.43043940442
4,"n",3.8,6310,49,"trimmed","x1 x2 x3",3,FALSE,955.082170957807
4,"n",3.8,6310,49,"trimmed","x2^2 x3",3,TRUE,1076.53881053382
4,"n",3.8,6310,49,"trimmed","x1 x3^2",3,FALSE,19922.0976653984
4,"n",3.8,6310,49,"trimmed","x2 x3^2",3,FALSE,14656.3530232438
4,"n",3.8,6310,49,"trimmed","x3^3",3,TRUE,153921.435425008
4,"n",3.8,6310,49,"trimmed","x1^4",4,FALSE,770.657353379443
4,"n",3.8,6310,49,"trimmed","x1^3 x2",4,FALSE,285.862693454214
4,"n",3.8,6310,49,"trimmed","x1^2 x2^2",4,FALSE,205.658151453547
4,"n",3.8,6310,49,"trimmed","x1 x2^3",4,FALSE,284.916578352543
4,"n",3.8,6310,49,"trimmed","x2^4",4,FALSE,1082.49709428623
