"system","eq","trial","snr","n","sg_order","sg_window","sigma","bp_lm","bp_p","bp_r2","white_lm","white_p","var_ratio","rho1","durbin_watson","sel_sigma","sel_bp_lm","sel_bp_p","sel_bp_r2","sel_white_lm","sel_white_p","sel_var_ratio","sel_rho1","sel_durbin_watson","selected","selected_intercept","screen_exact_truth","truth_in_selected","final","final_intercept","success","truth_in_final","n_spurious_final","truth_support_all_kept","var_e","var_d","var_g","var_h","var_dtrunc","var_dnoise","corr_e_d","corr_e_dtrunc","corr_e_g","r2_e_on_d","rho1_d","rho1_dtrunc","noise_sd_state"
"aizawa",3,8,55,5000,4,13,0.0243842019247881,0.692655758562553,0.405262525119071,0.000138531151712511,0.796868559955297,0.671370401619908,1.41599065418675,0.679627246503294,0.640157179431643,0.0243841866585399,0.692770433814612,0.405223649051076,0.000138554086762922,0.796534600324178,0.671482516285925,1.4156946509207,0.679627158396299,0.640158946286175,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000594589303508839,0.000591347316861749,1.89804448203985e-06,5.46424893522825e-08,1.33803867692359e-10,0.000591344706201003,0.998379373340829,0.0059861716202271,0.0769660200632443,0.996761373112426,0.679273975421132,0.980795145435721,0.00128001706483719
"aizawa",3,8,57,5000,4,13,0.019472050491794,4.36537100771446,0.0366764958265678,0.000873074201542892,12.437180356611,0.0019920516761666,1.43033279052601,0.675221584411339,0.635924892979958,0.0194720453879461,4.36550152146332,0.0366736864492996,0.000873100304292664,12.4377869252402,0.00199144760974593,1.43032528296226,0.675221499999624,0.63592537695797,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000379160750354975,0.000378502897267461,1.22564069107949e-06,2.96788532550526e-08,1.33803867692359e-10,0.000378518403027002,0.998389773399015,-0.0374153381945474,0.0435600712641444,0.996782139627737,0.675063751865148,0.980795145435721,0.00101675369552908
"aizawa",3,8,60,5000,4,13,0.0140066520772796,3.66451159849123,0.0555829315367401,0.000732902319698245,5.22185593220837,0.0734663378502403,1.49660604532454,0.684947892736561,0.629247716617701,0.0140063744288836,3.68352781832821,0.0549524633725317,0.000736705563665641,5.22319098892095,0.0734173133509345,1.49733237784248,0.684935245882966,0.629272402455781,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.00019618630241396,0.000195328810703992,5.75995920893137e-07,1.89785614942421e-08,1.33803867692359e-10,0.000195329974398388,0.998493171138546,0.00039630991027245,0.0679540510595853,0.996988612810309,0.684117148592076,0.980795145435721,0.000719806492506806
"aizawa",3,8,Inf,5000,4,13,1.06234077422609e-05,1217.10496944905,1.16932136116731e-266,0.243420993889809,1664.30096029612,0,2476.81550714919,0.979150258100623,0.0413301772967974,0.00552684041296725,94.8082143043983,2.09753439885527e-22,0.0189616428608797,101.172816695836,1.07300561642129e-22,12.4327652753663,0.997891137687067,0.00421861339660002,"x3;x1^2;x2^2;x2 x3;x3^2;x1^2 x3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3",TRUE,FALSE,FALSE,"x3;x1^2;x2^2;x2 x3;x3^2;x1^2 x3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3",TRUE,FALSE,FALSE,16,TRUE,1.1285679205833e-10,1.33803867692359e-10,3.12483934859735e-15,2.06150907770595e-11,1.33803867692359e-10,0,0.919210099511306,0.919210099511306,-0.167727389569602,0.844947207043585,0.980795145435721,0.980795145435721,0
"aizawa",3,9,10,5000,4,13,5.17702000537922,6.45018302127833,0.011094091324224,0.00129003660425567,10.8663736143099,0.00436914995477048,1.46625367132258,0.672998143145474,0.652795316821336,5.1762762053262,7.20938275133049,0.00725234315594047,0.0014418765502661,10.1846712668486,0.00614365379358796,1.36426862485584,0.672952796731862,0.652853274987683,"x3;x1^2;x2^2;x1 x2 x3;x3^3;x1^4;x1^2 x2^2;x1 x2^3",TRUE,FALSE,FALSE,"x3;x2^2;x3^3",TRUE,FALSE,FALSE,0,FALSE,26.8015361360967,26.7594789189206,0.0636311425143431,0.0216972737891177,9.85726754553175e-11,26.7594781404811,0.998964147972811,0.0101354613893732,0.0376148544700576,0.997929368935045,0.672549470189584,0.973018692658257,0.279403857358959
"aizawa",3,9,20,5000,4,13,1.68594526280685,0.282333457361102,0.595175849097122,5.64666914722205e-05,1.14200738542001,0.564958109699011,1.48116942175063,0.679524873889961,0.637474187959451,1.6864746087799,0.291794918089015,0.589072593980318,5.8358983617803e-05,2.69425399253677,0.259986129811518,1.40465952848271,0.679852552275686,0.637008018016705,"x3;x1^2;x2^2;x1 x3;x1^4;x1^2 x2^2;x1^2 x3^2;x2^2 x3^2;x3^4;x1^3 x2^2",TRUE,FALSE,FALSE,"x3;x1^2;x2^2;x1 x3;x1^2 x3^2;x2^2 x3^2;x3^4",TRUE,FALSE,FALSE,4,TRUE,2.84241142918086,2.83656777560873,0.00682569431352625,0.000902886536625865,9.85726754553175e-11,2.83656850121125,0.998647933030948,-0.0199701512163969,0.0486658751859525,0.997297694146985,0.679170163920854,0.973018692658257,0.0883552576291109
"aizawa",3,9,30,5000,4,13,0.533762630847023,4.48185102925968,0.034256600102101,0.000896370205851937,4.50756815480859,0.105001139405315,1.48522827290762,0.678392187329324,0.640451880246181,0.5368856441332,4.01887158699857,0.0449938079753049,0.000803774317399715,4.30754787884447,0.1160453820956,1.31295247651099,0.682245815147261,0.633067876599603,"x3;x1^2;x2^2;x1^2 x3;x1^2 x2^2;x1^2 x3^2;x2^2 x3^2;x3^4",TRUE,FALSE,FALSE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3^2;x3^4",TRUE,FALSE,FALSE,2,TRUE,0.284902546088735,0.284599540127797,0.000669630155745552,0.00015646529361689,9.85726754553175e-11,0.284599264633981,0.998619412903155,0.0239576160834848,0.0394912144544007,0.997240731827043,0.678176795845903,0.973018692658257,0.0279403857358959
"aizawa",3,9,40,5000,4,13,0.1721630271706,10.2672431272046,0.00135412996730363,0.00205344862544091,23.7846384137996,6.84276131412389e-06,1.56621687520181,0.681958210349522,0.627084239443831,0.171851115789161,11.924926522819,0.000553878119225273,0.00238498530456381,32.0975661045887,1.07177119103057e-07,1.5451711276586,0.681460747190404,0.629321842009146,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2",TRUE,FALSE,TRUE,3,TRUE,0.0296401079245447,0.0296337463083111,6.69691869658316e-05,2.88332114146996e-05,9.85726754553175e-11,0.0296338086519604,0.998359210959706,-0.0177412030191248,0.0364400874118883,0.996721114108087,0.681715868408684,0.973018692658257,0.00883552576291109
"aizawa",3,9,45,5000,4,13,0.0973777172096319,7.46980584571021,0.00627423173994963,0.00149396116914204,22.6526463216722,1.20514790739244e-05,2.34041209190532,0.678237590996416,0.61867621387814,0.0965810862042164,5.68154742018867,0.0171442408749067,0.00113630948403773,10.3710920953202,0.00559687961773217,2.09572702478482,0.677401273413187,0.627174903567033,"x1;x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^5;x1^3 x2^2;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x1^2 x3^3;x2^2 x3^3;x1 x3^4",TRUE,FALSE,FALSE,"x1;x3;x1^2;x2^2;x2 x3;x1^3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^5;x1^3 x2^2;x1^4 x3;x1^3 x3^2;x1 x2^2 x3^2;x1^2 x3^3",TRUE,FALSE,FALSE,12,TRUE,0.00948241980895905,0.00948090891484056,2.1056280916824e-05,1.03458989271675e-05,9.85726754553175e-11,0.00948084571139376,0.998356471708414,0.0322452112739384,0.0363267733610206,0.996715644602073,0.678003903171678,0.973018692658257,0.00496858126626889
"aizawa",3,9,50,5000,4,13,0.052283632346123,3.97570233867679,0.0461611988263251,0.000795140467735358,8.1169289354963,0.0172755258863032,1.27870083645269,0.674605552020831,0.647124432877141,0.0522595791580523,3.64225115764312,0.0563307197366711,0.000728450231528625,7.35574643719526,0.0252766756737499,1.26174287572865,0.674441606872242,0.647707102474561,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2",TRUE,FALSE,TRUE,3,TRUE,0.00273357821130455,0.00273228788091297,7.22548494357425e-06,1.69477348549624e-06,9.85726754553175e-11,0.00273230388470947,0.998392944784734,-0.0181017283682102,0.0357717897646323,0.996788472195933,0.674394191091404,0.973018692658257,0.00279403857358959
"aizawa",3,9,55,5000,4,13,0.0305893689334419,7.09987465362745,0.00770893427628378,0.00141997493072549,17.9119036680995,0.000128967279372784,1.67533614039069,0.68006038519605,0.62948896360343,0.0305893919074236,7.10349446969772,0.00769338161365419,0.00142069889393954,17.9156614027057,0.000128725194462329,1.67510670492723,0.680063160618591,0.629487941260985,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000935709491746217,0.000933545553895221,2.0183329978347e-06,7.05585524851834e-07,9.85726754553175e-11,0.000933530298725238,0.998591880188843,0.025662882030068,0.0551698738074319,0.997185743179089,0.679919353600282,0.973018692658257,0.00157120335410532
"aizawa",3,9,57,5000,4,13,0.0242868092270359,1.81627480341056,0.177757337698227,0.000363254960682112,9.70422535411782,0.0078118561738795,1.96412361675067,0.677725463320836,0.637780701474789,0.0242867967364093,1.81744520292564,0.177617682421858,0.000363489040585128,9.70529609170359,0.00780767506918586,1.96449620766496,0.677724349656674,0.637781852257211,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000589849102430435,0.000589709321391471,1.29869015505486e-06,1.14718484068952e-07,9.85726754553175e-11,0.000589706260104724,0.998819455746379,0.00471927321560404,0.0276490854867876,0.997640305177492,0.677948808667131,0.973018692658257,0.00124805118665935
"aizawa",3,9,60,5000,4,13,0.0163417429101796,0.257647918321947,0.611740690700387,5.15295836643894e-05,3.01135781132988,0.221866616187192,1.3626922405234,0.667321044211737,0.665328682588173,0.016338862057974,0.211168347653142,0.645853202352975,4.22336695306285e-05,3.21054765829253,0.200834553025821,1.36225190068891,0.667186863502108,0.665564925531571,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000267052561342406,0.000266210325526578,6.21799531631371e-07,1.98519778634983e-08,9.85726754553175e-11,0.000266207574121879,0.998782102125807,0.0104131526967134,0.057890169214584,0.997565687526846,0.666777924902285,0.973018692658257,0.000883552576291109
"aizawa",3,9,Inf,5000,4,13,9.23496877029122e-06,823.919476637416,3.40119115270791e-181,0.164783895327483,1245.01816538542,4.44365621167672e-271,2317.14089740384,0.971880491645635,0.0555195070644711,0.00607631687131025,1.52874971454956,0.216300187313358,0.000305749942909912,200.283422911719,3.22854843688457e-44,5.6163667123638,0.998367510574928,0.00326682308423562,"x1;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^4 x2;x1^2 x2^3;x1 x2^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x3^3;x2^2 x3^3;x1 x3^4",TRUE,FALSE,FALSE,"x1;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^4 x2;x1 x2^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x3^3;x2^2 x3^3;x1 x3^4",TRUE,FALSE,FALSE,25,TRUE,8.52846481882542e-11,9.85726754553175e-11,7.60114691293397e-15,1.29406333667284e-11,9.85726754553175e-11,0,0.931585235018407,0.931585235018407,-0.151961982130649,0.867851050104301,0.973018692658257,0.973018692658257,0
"aizawa",3,10,10,5000,4,13,5.46133253051448,11.4408418230088,0.000718472333414117,0.00228816836460176,14.9347538577291,0.000571425221754397,1.57416261402608,0.677676664212213,0.640103037152817,5.46512560616016,9.83736268423154,0.0017100249487623,0.00196747253684631,9.87479271187637,0.00717325067131817,1.43891652183493,0.678683257485237,0.638261894972885,"x3;x1^2;x1 x3;x1 x2^2;x2^2 x3;x2^4;x1 x2^2 x3;x1^2 x3^2;x1 x2^4;x1^2 x2^2 x3",TRUE,FALSE,FALSE,"x1^2;x1 x2^2;x2^4;x1 x2^4",TRUE,FALSE,FALSE,3,FALSE,29.8261530088557,29.8066377890995,0.0716592122318841,0.017224260724696,9.44614697617755e-11,29.8066383694352,0.99903758161066,-0.00248348127788332,0.0265318175269942,0.998076089470476,0.677622677990281,0.990215883723989,0.283174836988339
"aizawa",3,10,20,5000,4,13,1.70714138608678,4.98318634696743,0.0255948007905757,0.000996637269393485,9.3871268237017,0.00915400846653701,1.30451460589109,0.685646685090121,0.62238065601481,1.70849047950683,4.55440072129127,0.0328342524548232,0.000910880144258254,8.28496485218825,0.0158833732236748,1.25189603010912,0.686119957537053,0.621495430077641,"x3;x1^2;x2^2;x2^2 x3;x1^2 x3^2;x3^4",TRUE,FALSE,FALSE,"x3;x1^2;x2^2;x2^2 x3;x1^2 x3^2;x3^4",TRUE,FALSE,FALSE,2,TRUE,2.91433171209029,2.91227146908022,0.00663668266683065,0.000406109263593723,9.44614697617755e-11,2.91227187495606,0.998847501714034,-0.0144878448979822,0.0314735680676162,0.997696331680368,0.685447407178065,0.990215883723989,0.0895477460930048
"aizawa",3,10,30,5000,4,13,0.571322851240588,10.9244243470311,0.000949046877118751,0.00218488486940621,18.8162995692054,8.20526220173723e-05,1.45435112423707,0.683119408977839,0.625987691644459,0.571276102476268,12.9365968976117,0.000322220246490869,0.00258731937952235,29.5278733966973,3.87350178769748e-07,1.36553450000754,0.683409333236799,0.626129420317576,"x3;x1^2;x2^2;x1^2 x3;x1 x2 x3;x3^3;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x2^2 x3^2",TRUE,FALSE,FALSE,"x3;x1^2;x2^2;x1^2 x3;x3^3;x1 x2^3;x2^4;x1^3 x3;x2^2 x3^2",TRUE,FALSE,FALSE,3,TRUE,0.326409800349676,0.325487026876403,0.000730431443292519,3.9837484586858e-05,9.44614697617755e-11,0.325486831030261,0.998829842440472,0.0172464452532426,0.0545209883998568,0.997661054149659,0.682462948472693,0.990215883723989,0.0283174836988339
"aizawa",3,10,40,5000,4,13,0.171484677549389,0.00414299639342782,0.948678712638221,8.28599278685564e-07,1.97232973499528,0.373004472983394,1.76800761041205,0.677810362447772,0.632165689741985,0.171484677719952,0.00417227611647567,0.948497932114349,8.34455223295134e-07,1.97223410820427,0.373022308020159,1.76827407158336,0.677811617846351,0.632165235948463,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.0294069946342179,0.0293539221188393,6.72668795606119e-05,3.24533684915799e-06,9.44614697617755e-11,0.0293539623733692,0.998824028829264,-0.0113819846167133,0.0435333918499269,0.997649440566723,0.677526318985238,0.990215883723989,0.00895477460930048
"aizawa",3,10,45,5000,4,13,0.0959558713569596,1.51951448114303,0.217692981507533,0.000303902896228606,2.43318702894545,0.29623757910819,1.47564691181448,0.680594543157603,0.637710763977869,0.0959473447056886,1.49786206815658,0.221000610896277,0.000299572413631317,2.40474929535725,0.300479830314068,1.46762976519416,0.680529482463758,0.637828861834389,"x3;x1^2;x2^2;x1^2 x3;x1 x2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.00920752924787338,0.00919094779642127,2.10901721062658e-05,1.35785494092731e-06,9.44614697617755e-11,0.00919096148757402,0.998792541284103,-0.00759222545179651,0.0440468119379573,0.997586540524757,0.68041339481292,0.990215883723989,0.00503563982057492
"aizawa",3,10,50,5000,4,13,0.0548975898354506,5.49552069097962,0.0190652495205351,0.00109910413819592,29.2500753279101,4.4506848668679e-07,1.62081978779771,0.677509971243015,0.632802422220689,0.0548612457056165,5.54374777064209,0.0185468221682864,0.00110874955412842,29.8528641902543,3.29255400138017e-07,1.61073776501045,0.677526512441506,0.633581166659321,"x3;x1^2;x2^2;x1^2 x3;x1 x2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x2^4;x1^3 x3",TRUE,FALSE,TRUE,1,TRUE,0.00301374536974137,0.00301001887138702,6.65328475130537e-06,1.76233587474539e-06,9.44614697617755e-11,0.00301000411179323,0.998563830413126,0.0139225818372493,0.0437066214633206,0.997129723409335,0.677551856978643,0.990215883723989,0.00283174836988339
"aizawa",3,10,55,5000,4,13,0.0301882760840342,21.3954605288391,3.73654823411377e-06,0.00427909210576783,46.8125768278751,6.83562296222945e-11,1.59820416665238,0.681627530508083,0.630971531211404,0.0301882954623976,21.3939260602216,3.73953992305409e-06,0.00427878521204431,46.8103410344013,6.84326875564107e-11,1.59806954463539,0.681628679027498,0.630971145112257,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000911332012925873,0.000908102833304199,2.14039498254025e-06,8.49506237680075e-08,9.44614697617755e-11,0.000908114346589065,0.998804837417531,-0.0157494803826419,0.0611908683494046,0.997611103248661,0.680903934115881,0.990215883723989,0.00159240913092584
"aizawa",3,10,57,5000,4,13,0.0248440688690193,4.11606924329492,0.0424776657690462,0.000823213848658984,4.2359280485899,0.120276258937242,2.44237512276984,0.673633240713718,0.628019828080731,0.0248337269372088,4.00063092334723,0.0454832351733307,0.000800126184669447,4.1945578485404,0.122790095228534,2.45068425046095,0.67365422588354,0.628465408007583,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x2^4;x1^3 x3;x2^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x2^4;x1^3 x3",TRUE,FALSE,TRUE,1,TRUE,0.000617227757968576,0.000616913208777453,1.4054950621594e-06,7.77389574117273e-08,9.44614697617755e-11,0.000616917218301921,0.998825488416842,-0.00565574071003682,0.0298631231130319,0.997652356311143,0.673495741640767,0.990215883723989,0.00126489553392715
"aizawa",3,10,60,5000,4,13,0.0174389135188699,0.979832007083459,0.322240284424995,0.000195966401416692,1.69766915866464,0.427913340515505,1.43501834155598,0.690241386573173,0.619418239732951,0.0174328849677421,1.12304422879537,0.289263895816866,0.000224608845759075,1.94762227233807,0.3776410505766,1.43400377246893,0.690027817314821,0.619835494436003,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3",TRUE,FALSE,TRUE,1,TRUE,0.000304115704718623,0.000303192736872709,7.28017594648397e-07,2.89866255408209e-08,9.44614697617755e-11,0.000303196583819113,0.998736319391384,-0.0116163724649505,0.0568748515751955,0.997474235671449,0.689747965255788,0.990215883723989,0.000895477460930048
"aizawa",3,10,Inf,5000,4,13,9.13099995562849e-06,1345.03507503895,1.84754676303731e-294,0.269007015007791,1938.10183148345,0,4157.89248442605,0.989249458635773,0.0214512863563525,7.2018657211217e-06,1481.73756233601,4.94065645841247e-324,0.296347512467202,2093.34809703457,0,523.144777602309,0.984280332705372,0.031240841634674,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^5;x1 x2^4;x1^2 x2^2 x3;x1^2 x3^3;x2^2 x3^3",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2 x3^2;x2^2 x3^2;x2 x3^3;x1^5;x1 x2^4;x1^2 x2^2 x3;x1^2 x3^3",TRUE,FALSE,TRUE,11,TRUE,8.33751601896874e-11,9.44614697617755e-11,1.327927557256e-14,1.10234427648041e-11,9.44614697617755e-11,0,0.939471601356165,0.939471601356165,-0.0121985637777505,0.882606889754718,0.990215883723989,0.990215883723989,0
"aizawa",3,11,10,5000,4,13,7.09490774209759,2.45991676652462,0.116784970398144,0.000491983353304924,2.64642667455753,0.266278283823174,1.20249505236578,0.686170674225371,0.625945032859318,7.10440932296184,13.9920330032454,0.000183586891623691,0.00279840660064908,21.7013975907546,1.93910527762944e-05,1.41848628926554,0.687188239656401,0.623755548742161,"x1^2 x3;x1^2 x2^2;x1 x2^2 x3",FALSE,FALSE,FALSE,"x1^2 x2^2",FALSE,FALSE,FALSE,1,FALSE,50.3377158688763,50.226934226761,0.151142037358999,0.107709297986229,2.90632862709571e-10,50.2269314652624,0.999156570645673,0.00218099744018429,0.0353883721074978,0.998313852664422,0.685715832175292,0.972658293456547,0.37141636235362
"aizawa",3,11,20,5000,4,13,2.1772881556122,6.96277734148667,0.00832227488467212,0.00139255546829733,6.99120099224348,0.0303305296016037,1.45908051834073,0.670895223473499,0.656405753575263,2.18214957814888,9.50686492210954,0.00204704604040679,0.00190137298442191,10.1502405801482,0.00625033454120125,1.5812200986679,0.672611330585342,0.653106484147684,"x3;x1^2;x2^2;x3^2;x1^2 x3;x1^2 x2^3",TRUE,FALSE,FALSE,"x3;x1^2;x2^2;x3^2;x1^2 x2^3",TRUE,FALSE,FALSE,2,FALSE,4.74058371256917,4.72976811876774,0.0126637313388381,0.00166201831951851,2.90632862709571e-10,4.7297704224558,0.998729350132711,-0.0361371937983879,0.0467479805907133,0.997460314816506,0.670504703642406,0.972658293456547,0.117452166529186
"aizawa",3,11,30,5000,4,13,0.694382296334495,2.46605447652791,0.116329609900196,0.000493210895305583,10.1037491551746,0.00639732990772561,1.70037628374813,0.683021334613542,0.63287761053222,0.694331174758639,2.27394153477455,0.131564919849051,0.00045478830695491,9.93537858156218,0.00695921018124644,1.63615552239525,0.683001847131838,0.632961978168316,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.482166773462767,0.482123322425197,0.00125939166382329,0.00124113101262664,2.90632862709571e-10,0.482122790705245,0.997564423305164,0.0127654600743747,0.048463449165082,0.995134778644165,0.683102291334368,0.972658293456547,0.037141636235362
"aizawa",3,11,40,5000,4,13,0.223560603023317,30.5689300200776,3.22212602776652e-08,0.00611378600401552,41.880190372069,8.05067343059435e-10,1.55229977620084,0.680897987715213,0.637075123289464,0.229888530869257,14.2992476098715,0.000155927190015519,0.0028598495219743,21.4149029478459,2.23775692423214e-05,1.52361733006214,0.697967170977194,0.603044983803683,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4",TRUE,FALSE,FALSE,"x1;x2;x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1^4;x1 x2^3;x2^4;x1^3 x3;x1 x2^2 x3;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4",TRUE,FALSE,FALSE,16,TRUE,0.0499793432241491,0.0499146159929937,0.000128690178752742,5.3548514366316e-05,2.90632862709571e-10,0.0499145795863732,0.998189447360886,-0.00436176632846856,0.0485131487550027,0.996382172822631,0.68078318286984,0.972658293456547,0.0117452166529186
