"system","eq","trial","snr","log10n","n","sg_order","sg_window","states","m","p","stride","arm","K","selected","selected_intercept","n_selected","kept","kept_intercept","n_kept","n_true_kept","n_spurious_selected","n_spurious_kept","success","max_rel_coef_err","int_mean","int_lo","int_hi","ols_int_true_support","ols_int_se","ols_int_t","sigma_true_support","rho1_true_support","sigma_kept","det_error_mean","det_error_sd","det_error_max","t_stan_s"
"dadras",1,1,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00424047654881971,NA,NA,NA,0.00174285014235067,0.00294904086626737,0.59098880666127,0.279996906968289,0.748925888730087,0.279997433444335,4.43403540971573e-06,0.172394862734522,3.84169665494422,3.02114582061768
"dadras",1,1,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00036541844807747,NA,NA,NA,-0.00011588729564479,0.00145459445329875,-0.0796698319466153,0.056186795683274,0.0338318175917922,0.0561868043280506,9.01427926521872e-07,0.000423224606123465,0.00225845536239433,1.30885171890259
"dadras",1,1,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000294084051019716,NA,NA,NA,-5.21982916299012e-05,0.00222976179788905,-0.0234098062310145,0.0861780294322017,-0.329245208837006,0.0861780798775247,3.84771600285004e-08,1.13595589998792e-06,8.59803989783359e-06,1.10404658317566
"dadras",1,1,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000379151396928012,NA,NA,NA,1.7306116614186e-05,0.000848336430234568,0.0204000629908122,0.0221400721736242,0.0954419066612758,0.0221400889811966,9.89217775971833e-08,1.92968891470321e-05,7.03180881522769e-05,1.27277278900146
"dadras",1,1,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000374917495124194,NA,NA,NA,-1.24814064367446e-05,0.00124400793964361,-0.0100332208814682,0.0325223990008859,-0.279840866045968,0.0325224117394221,3.77757290232872e-08,5.6739701861422e-07,2.90514203449277e-06,1.45893335342407
"dadras",1,1,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000395403034033404,NA,NA,NA,-6.36388422397438e-05,0.00145043830588874,-0.0438755940058753,0.0560262480689601,0.0359763007864173,0.0560262745820981,9.01427926521872e-07,0.000423224606123465,0.00225845536239433,1.24705481529236
"dadras",1,1,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000330953544288359,NA,NA,NA,-6.23473885189497e-05,0.00220130466347549,-0.028322925741916,0.0850781694362097,-0.320532419196731,0.0850781855614965,3.84771600285004e-08,1.13595589998792e-06,8.59803989783359e-06,1.15629482269287
"dadras",1,1,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000372821971743598,NA,NA,NA,1.2634951541787e-05,0.00084811391894164,0.0148977056732593,0.0221342639763674,0.0966115586841343,0.0221342906302414,9.89217775971833e-08,1.92968891470321e-05,7.03180881522769e-05,1.20303225517273
"dadras",1,1,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000394997057044932,NA,NA,NA,-1.13044805618899e-05,0.00124110168061924,-0.00910842418346384,0.0324464172004819,-0.278292077695566,0.0324464618333797,3.77757290232872e-08,5.6739701861422e-07,2.90514203449277e-06,1.87007164955139
"dadras",1,2,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00316949573762624,NA,NA,NA,0.00201343700223643,0.00270287363310422,0.744924578632269,0.249661675556843,0.736586745940871,0.24966263333071,5.6404981939773e-06,0.134080292748625,2.86458640058756,2.92994093894958
"dadras",1,2,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000451754632672108,NA,NA,NA,0.000735882278530389,0.00144552446951217,0.509076320775624,0.0542707708428658,0.0886939427236577,0.0542711112344712,6.3150731760423e-07,0.000421571281804624,0.00202768118400343,1.25299000740051
"dadras",1,2,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000541681794534288,NA,NA,NA,0.000676988858945846,0.00217641347748467,0.311057097352777,0.081770010373199,-0.284789419987933,0.0817703611284315,-2.25453749149982e-09,1.16980516964553e-06,7.48482259638195e-06,1.08004307746887
"dadras",1,2,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000422924558847848,NA,NA,NA,0.000595964162746223,0.000907818468644544,0.656479443116036,0.0229998404309948,0.133149082821857,0.0230009077064821,3.77398504543897e-08,1.91459855930933e-05,6.76234614758187e-05,1.38113451004028
"dadras",1,2,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00047158044832285,NA,NA,NA,0.000573534660778759,0.00127450462347992,0.450005947575754,0.032362663182644,-0.22830352910735,0.0323635881508317,-2.68525792500938e-09,5.88153905685083e-07,2.48225657628609e-06,1.08896327018738
"dadras",1,2,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00043706050636283,NA,NA,NA,0.00070322210451751,0.00144373967752706,0.487083728087352,0.054203755716464,0.0905377079828473,0.05420445645633,6.3150731760423e-07,0.000421571281804624,0.00202768118400343,1.22445106506348
"dadras",1,2,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000498903171451848,NA,NA,NA,0.00070070032303338,0.00215323488411869,0.325417504704869,0.0808991456466883,-0.27728772265248,0.0808994160696045,-2.25453749149982e-09,1.16980516964553e-06,7.48482259638195e-06,1.13361883163452
"dadras",1,2,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000423606267995869,NA,NA,NA,0.000590781054406537,0.000907368716685482,0.651092597246018,0.0229884449568909,0.133414174518053,0.0229897329423539,3.77398504543897e-08,1.91459855930933e-05,6.76234614758187e-05,1.30376982688904
"dadras",1,2,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.0004917737983966,NA,NA,NA,0.00057253845880021,0.00127444723652446,0.449244537075994,0.0323612026286098,-0.2287708294936,0.0323619591113567,-2.68525792500938e-09,5.88153905685083e-07,2.48225657628609e-06,1.17479872703552
"dadras",1,3,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.0121445943205778,NA,NA,NA,0.00904265462312856,0.00491238600645476,1.84078665871264,0.478402537017664,0.787909876442773,0.478406814822012,-1.36469331371211e-05,0.441354070800217,17.6746876539545,2.87801122665405
"dadras",1,3,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000141930298173665,NA,NA,NA,-0.00038083836440064,0.00132598389790828,-0.287211907325125,0.0525519290337532,0.0738411317666953,0.0525519490575549,1.44311023578759e-06,0.000397764519085041,0.00273313423826949,1.32611751556396
"dadras",1,3,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000226515799107995,NA,NA,NA,-0.000356557482005853,0.0019752103424661,-0.180516208496905,0.0783322442575059,-0.279564085769154,0.0783322988779304,2.72792366117466e-08,1.02093516983463e-06,7.50784758452028e-06,1.15415549278259
"dadras",1,3,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000239901291864797,NA,NA,NA,-0.000470208105193214,0.000800649238990864,-0.587283522289814,0.0214477068067088,0.106905494181608,0.0214479711886637,1.496714250581e-07,1.79126066466805e-05,6.81426723723177e-05,1.21565461158752
"dadras",1,3,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000248242272284149,NA,NA,NA,-0.000457235711100836,0.00114207128040623,-0.400356544241441,0.0306470731763724,-0.265330568666246,0.0306472763126432,2.64596012902202e-08,5.38754313444592e-07,3.19115872571274e-06,1.09979867935181
"dadras",1,3,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000243614315709266,NA,NA,NA,-0.000344564555239281,0.00133680868382321,-0.257751583610186,0.0529809355232067,0.0658213692381123,0.0529809493686438,1.44311023578759e-06,0.000397764519085041,0.00273313423826949,1.2714204788208
"dadras",1,3,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000645347303277354,NA,NA,NA,-7.22665238551452e-05,0.00202115946575576,-0.0357549837504399,0.0801544692546663,-0.296380531097731,0.0801545034288086,2.72792366117466e-08,1.02093516983463e-06,7.50784758452028e-06,1.10074186325073
"dadras",1,3,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000249912837429145,NA,NA,NA,-0.000491191875382822,0.000801904117858713,-0.612531927999607,0.0214813145295358,0.107852622627748,0.0214815690406169,1.496714250581e-07,1.79126066466805e-05,6.81426723723177e-05,1.29579591751099
"dadras",1,3,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000270549815501786,NA,NA,NA,-0.000450941071040711,0.00114594912064187,-0.393508806733171,0.0307511285741554,-0.268599820394427,0.030751226305254,2.64596012902202e-08,5.38754313444592e-07,3.19115872571274e-06,1.11497116088867
"dadras",1,4,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00662826490827479,NA,NA,NA,0.00629088835782681,0.00366517519887971,1.71639499245484,0.349098894931098,0.787770136942445,0.34910349843103,1.74701902057174e-05,0.282204853814865,6.88790055224946,2.9936466217041
"dadras",1,4,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000594708360945884,NA,NA,NA,0.00100187542588122,0.00145087325319148,0.690532700687254,0.056196572472617,0.0850116344810099,0.0561972114370271,2.09763677448446e-06,0.000425631498508378,0.0024380836583191,1.32658123970032
"dadras",1,4,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000564142065516915,NA,NA,NA,0.00100692638127229,0.00220537485609154,0.456578335647123,0.0854881045722656,-0.3113590556798,0.0854886199975338,9.38645054090182e-09,1.08070128154851e-06,8.39251428885746e-06,1.09892749786377
"dadras",1,4,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000482162908303163,NA,NA,NA,0.00086041729666357,0.0008823526844189,0.9751398866432,0.0230671574410404,0.0872626342606432,0.0230683771020598,1.72382295766903e-07,1.93013597302732e-05,7.70388583912762e-05,1.30386829376221
"dadras",1,4,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000491263087784466,NA,NA,NA,0.000909234484418041,0.00128540542851126,0.70735229854374,0.0336847290025854,-0.287158231488816,0.0336858583775899,7.81613347492528e-09,5.70224168869824e-07,2.85659553256323e-06,1.10566282272339
"dadras",1,4,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000592710057355061,NA,NA,NA,0.00103223962690549,0.00144975695253942,0.712008744015611,0.0561533236115965,0.0866721239574388,0.0561543061679096,2.09763677448446e-06,0.000425631498508378,0.0024380836583191,1.25677442550659
"dadras",1,4,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000599089997244562,NA,NA,NA,0.00111469310150837,0.00218680638665055,0.509735616428164,0.0847682968986904,-0.302630191209051,0.0847688653848469,9.38645054090182e-09,1.08070128154851e-06,8.39251428885746e-06,1.18185663223267
"dadras",1,4,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000459251413836625,NA,NA,NA,0.000850532051243098,0.000882065159386156,0.964250817745706,0.0230596379233835,0.0861679194041907,0.0230612041307692,1.72382295766903e-07,1.93013597302732e-05,7.70388583912762e-05,1.25621366500854
"dadras",1,4,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000508994017334174,NA,NA,NA,0.000942536084927364,0.0012865156611717,0.73262698105746,0.0337138190952615,-0.288318748761689,0.0337150742819332,7.81613347492528e-09,5.70224168869824e-07,2.85659553256323e-06,1.07387614250183
"dadras",1,5,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00851324125777165,NA,NA,NA,0.00636508924810855,0.00405465418443655,1.56982296358106,0.392944856900684,0.797009961117862,0.392947866551924,-1.3353315177776e-06,0.348195300438865,7.74358864599206,2.9326491355896
"dadras",1,5,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000414388401082766,NA,NA,NA,-0.000110860372032643,0.00138926333269131,-0.0797979543718914,0.0547490287694406,0.0863029499935791,0.0547490613319141,1.03200769654112e-06,0.000418846536125989,0.0026143250758679,1.32307386398315
"dadras",1,5,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000469477066945112,NA,NA,NA,-4.25334137639214e-05,0.00210669773866038,-0.0201896138128329,0.0830825026777771,-0.307274512563856,0.0830825225144938,3.55414577456121e-08,1.02663060458519e-06,7.2178472834139e-06,1.13092041015625
"dadras",1,5,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000354661621105423,NA,NA,NA,7.8761514937075e-05,0.000839650921138621,0.0938026898490973,0.0223389291541884,0.0594140313663137,0.0223389360526574,9.12879894587284e-08,1.91100935708506e-05,8.27455986982528e-05,1.28558588027954
"dadras",1,5,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000390483868963121,NA,NA,NA,1.47466743844285e-05,0.00121230417506222,0.0121641702534528,0.0323188679345792,-0.26866316890578,0.0323189154998853,3.50447609130838e-08,5.56918548854351e-07,3.17104890967812e-06,1.98188638687134
"dadras",1,5,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000383470807703734,NA,NA,NA,-1.91734186710733e-05,0.0013877986271701,-0.0138157066131203,0.054691296776488,0.0870998767129,0.0546913064609422,1.03200769654112e-06,0.000418846536125989,0.0026143250758679,1.39337086677551
"dadras",1,5,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000436529039087308,NA,NA,NA,6.86078067201091e-05,0.00209238548368603,0.0327892767633079,0.0825180447952977,-0.301900407367827,0.082518104749531,3.55414577456121e-08,1.02663060458519e-06,7.2178472834139e-06,1.50835537910461
"dadras",1,5,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000374055840546617,NA,NA,NA,6.0695091329972e-05,0.000839893563317037,0.0722652178572075,0.0223453798780396,0.058877786844537,0.022345379998676,9.12879894587284e-08,1.91100935708506e-05,8.27455986982528e-05,1.29395866394043
"dadras",1,5,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000385995190426591,NA,NA,NA,1.16704068631349e-05,0.00121217769831115,0.00962763700354701,0.0323154913408732,-0.267601423883868,0.0323155556887857,3.50447609130838e-08,5.56918548854351e-07,3.17104890967812e-06,1.8997266292572
"dadras",1,6,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.0190599804917738,NA,NA,NA,0.0101487110488011,0.00803623521131986,1.26286884118395,0.766094441355069,0.781253548627842,0.766099529287747,2.05100073579729e-05,0.788241933419193,31.7990259036313,2.91622281074524
"dadras",1,6,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000991851446388026,NA,NA,NA,0.000330899178671745,0.00141329635908818,0.234132902518218,0.054787679632297,0.0687523361821512,0.0547877630659291,-2.83717254698855e-06,0.000432917238759411,0.00336308522507522,1.38377857208252
"dadras",1,6,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000981169223348122,NA,NA,NA,0.000399797376497665,0.00214205358006592,0.186642099067083,0.0830950972573605,-0.318583083083289,0.0830952093351946,-2.85302565120339e-09,1.07798648331185e-06,8.76139820604749e-06,1.09096503257751
"dadras",1,6,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000924370818648379,NA,NA,NA,0.000545999343075234,0.000855157072517891,0.638478427673662,0.0223952218465582,0.129219133043994,0.0223958832043933,-1.49085330949526e-07,1.91732892072701e-05,8.1101218118107e-05,1.31116080284119
"dadras",1,6,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000842687436256373,NA,NA,NA,0.000462070873762373,0.00120363811437479,0.38389518264997,0.0315815345274192,-0.232855158677334,0.031581952157867,-4.94973212199913e-10,5.24713743136568e-07,2.43303866476197e-06,1.09856367111206
"dadras",1,6,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.0010408479524826,NA,NA,NA,0.000443881101467404,0.00142738180438053,0.310975732004686,0.0553336930686286,0.0523679564740154,0.0553339221984841,-2.83717254698855e-06,0.000432917238759411,0.00336308522507522,1.32358860969543
"dadras",1,6,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000970853203977162,NA,NA,NA,0.000404496681994185,0.00217301582760686,0.186145299475179,0.0842961644797815,-0.327213945740914,0.0842963497076441,-2.85302565120339e-09,1.07798648331185e-06,8.76139820604749e-06,1.11584281921387
"dadras",1,6,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.0009333192808616,NA,NA,NA,0.000518636435049379,0.000855194337470377,0.606454477450681,0.022396193965897,0.128562845116387,0.0223968132964006,-1.49085330949526e-07,1.91732892072701e-05,8.1101218118107e-05,1.34717154502869
"dadras",1,6,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000922649296139166,NA,NA,NA,0.000498309672599028,0.00119895377965159,0.415620419282414,0.0314586208357328,-0.234910082467005,0.0314588416103662,-4.94973212199913e-10,5.24713743136568e-07,2.43303866476197e-06,1.12642097473145
"dadras",1,7,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00845655635868708,NA,NA,NA,0.00323344028545398,0.00409754085858023,0.789117277179351,0.38792310807802,0.782786085579322,0.387924536441067,-8.47520136616174e-06,0.331915092219773,11.5650788013996,3.0099663734436
"dadras",1,7,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00016074207511189,NA,NA,NA,0.000336933453155991,0.0014341460918898,0.234936632370562,0.0552543932249053,0.0489028901401399,0.0552545031137165,1.17677548427235e-06,0.000416998823282894,0.00284980058067674,1.1808705329895
"dadras",1,7,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000242873356879003,NA,NA,NA,0.000300008673614086,0.00218512512160193,0.137295878688241,0.0842352183680449,-0.310632950543988,0.0842353132049759,-5.87928381076272e-09,1.07719399776427e-06,6.84515804039165e-06,1.16252875328064
"dadras",1,7,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000214256784407526,NA,NA,NA,0.000289989221486915,0.000856632990042722,0.338522126578913,0.0223050335529484,0.114555539833336,0.0223053140787128,5.76204455877278e-08,1.8811276130264e-05,7.74340538889362e-05,1.28392601013184
"dadras",1,7,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000196123998876511,NA,NA,NA,0.000368104283034306,0.00122492257161099,0.300512286707382,0.03194863303019,-0.263223212870759,0.0319489308780029,-6.2570735658033e-09,5.61144041451687e-07,2.47646457296469e-06,1.02040362358093
"dadras",1,7,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000263049620242632,NA,NA,NA,0.000345118601592207,0.00143119819696798,0.241139628545751,0.05514080475971,0.0529494593340982,0.0551409573683981,1.17677548427235e-06,0.000416998823282894,0.00284980058067674,1.25433349609375
"dadras",1,7,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000285642344540094,NA,NA,NA,0.000331628648646859,0.00215666491318269,0.153769204766011,0.0831380617486727,-0.299394540568777,0.0831381523037296,-5.87928381076272e-09,1.07719399776427e-06,6.84515804039165e-06,1.15167999267578
"dadras",1,7,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000226024292260041,NA,NA,NA,0.000265646369182993,0.000856044365807816,0.310318459875982,0.0222897036813117,0.113198800248843,0.0222901171912324,5.76204455877278e-08,1.8811276130264e-05,7.74340538889362e-05,1.35740351676941
"dadras",1,7,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000227216207171033,NA,NA,NA,0.00033112134006933,0.00122385752289555,0.270555464075526,0.0319208485453098,-0.265857885578164,0.0319210108962094,-6.2570735658033e-09,5.61144041451687e-07,2.47646457296469e-06,1.0433304309845
"dadras",1,8,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00582852246528723,NA,NA,NA,0.00227215409091537,0.0037417533233575,0.607243154360735,0.343319042391584,0.782258724486704,0.343319875926204,-8.33023194078866e-07,0.273394109463008,9.34576444552313,2.93504524230957
"dadras",1,8,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000529773830939106,NA,NA,NA,0.000708575315852431,0.00146819716309138,0.482615914037379,0.0547698506057227,0.0607649222070434,0.0547703869770937,-8.55096464900141e-07,0.000430240053488494,0.00268812271301044,1.34044122695923
